date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
14/06/2018 15:00,56.70,25.52,0.00,91.19,100.00,Weekday,Thursday,Maximum_Load
28/05/2018 16:15,48.67,16.27,0.00,94.84,100.00,Weekday,Monday,Maximum_Load
25/12/2018 12:00,4.18,0.00,20.20,100.00,20.26,Weekday,Tuesday,Light_Load
20/08/2018 17:00,101.48,58.57,0.00,86.61,100.00,Weekday,Monday,Maximum_Load
15/01/2018 01:00,4.61,4.46,0.00,71.87,100.00,Weekday,Monday,Light_Load
25/12/2018 08:00,3.89,3.49,0.04,74.43,99.99,Weekday,Tuesday,Light_Load
22/06/2018 19:15,43.20,20.20,0.00,90.59,100.00,Weekday,Friday,Medium_Load
20/01/2018 20:30,38.41,0.18,3.31,100.00,99.63,Weekend,Saturday,Medium_Load
20/07/2018 02:45,2.88,0.00,4.54,100.00,53.57,Weekday,Friday,Light_Load
23/02/2018 16:15,58.79,21.13,0.00,94.11,100.00,Weekday,Friday,Medium_Load
02/02/2018 08:15,39.28,23.94,0.00,85.39,100.00,Weekday,Friday,Light_Load
29/07/2018 03:45,2.74,4.68,0.00,50.52,100.00,Weekend,Sunday,Light_Load
23/05/2018 11:30,108.68,63.36,0.00,86.39,100.00,Weekday,Wednesday,Maximum_Load
03/10/2018 12:30,5.87,0.00,16.27,100.00,33.94,Weekday,Wednesday,Medium_Load
04/10/2018 17:45,29.74,1.58,1.51,99.86,99.87,Weekday,Thursday,Medium_Load
23/06/2018 17:00,15.52,0.14,17.03,100.00,67.36,Weekend,Saturday,Maximum_Load
24/01/2018 01:30,32.00,21.20,0.00,83.36,100.00,Weekday,Wednesday,Light_Load
02/03/2018 07:00,3.92,3.82,0.00,71.62,100.00,Weekday,Friday,Light_Load
23/03/2018 04:15,3.31,4.32,0.00,60.82,100.00,Weekday,Friday,Light_Load
24/12/2018 12:30,6.91,0.00,21.67,100.00,30.38,Weekday,Monday,Medium_Load
08/06/2018 03:15,2.92,5.58,0.00,46.37,100.00,Weekday,Friday,Light_Load
13/02/2018 07:15,4.68,5.29,0.00,66.26,100.00,Weekday,Tuesday,Light_Load
11/09/2018 14:00,125.89,67.93,0.00,88.01,100.00,Weekday,Tuesday,Maximum_Load
05/04/2018 20:00,39.67,0.32,2.48,100.00,99.81,Weekday,Thursday,Medium_Load
05/12/2018 00:45,3.89,4.03,0.00,69.45,100.00,Weekday,Wednesday,Light_Load
24/05/2018 02:15,2.92,4.46,0.00,54.78,100.00,Weekday,Thursday,Light_Load
10/08/2018 08:30,49.90,46.80,0.00,72.94,100.00,Weekday,Friday,Light_Load
16/05/2018 05:15,3.24,5.33,0.00,51.94,100.00,Weekday,Wednesday,Light_Load
17/12/2018 18:15,16.09,1.55,7.52,99.54,90.59,Weekday,Monday,Maximum_Load
16/06/2018 02:15,2.92,5.00,0.00,50.43,100.00,Weekend,Saturday,Light_Load
03/02/2018 02:30,6.12,5.00,0.00,77.44,100.00,Weekend,Saturday,Light_Load
17/03/2018 21:15,4.00,0.00,26.68,100.00,14.83,Weekend,Saturday,Medium_Load
16/01/2018 14:15,75.64,31.61,0.00,92.27,100.00,Weekday,Tuesday,Medium_Load
12/11/2018 08:30,50.58,40.90,0.00,77.76,100.00,Weekday,Monday,Light_Load
18/03/2018 17:15,3.46,0.00,21.20,100.00,16.11,Weekend,Sunday,Light_Load
20/02/2018 04:30,5.83,5.22,0.00,74.50,100.00,Weekday,Tuesday,Light_Load
16/05/2018 08:45,50.40,54.25,0.00,68.06,100.00,Weekday,Wednesday,Light_Load
12/11/2018 17:00,96.26,42.77,0.00,91.39,100.00,Weekday,Monday,Medium_Load
02/02/2018 08:30,57.78,35.39,0.00,85.28,100.00,Weekday,Friday,Light_Load
18/06/2018 03:30,2.77,4.03,0.00,56.64,100.00,Weekday,Monday,Light_Load
31/12/2018 11:45,4.00,0.00,20.92,100.00,18.78,Weekday,Monday,Light_Load
07/05/2018 18:00,35.60,1.80,3.31,99.87,99.57,Weekday,Monday,Medium_Load
15/04/2018 03:45,3.13,4.00,0.00,61.63,100.00,Weekend,Sunday,Light_Load
23/01/2018 14:15,65.59,20.52,0.00,95.44,100.00,Weekday,Tuesday,Medium_Load
21/03/2018 04:15,3.31,3.60,0.00,67.68,100.00,Weekday,Wednesday,Light_Load
17/09/2018 19:15,54.22,32.22,0.00,85.97,100.00,Weekday,Monday,Medium_Load
24/12/2018 11:00,54.18,22.61,0.00,92.29,100.00,Weekday,Monday,Maximum_Load
20/07/2018 08:45,51.52,52.70,0.00,69.91,100.00,Weekday,Friday,Light_Load
07/09/2018 02:45,2.92,4.82,0.00,51.81,100.00,Weekday,Friday,Light_Load
26/05/2018 14:45,37.22,6.30,0.32,98.60,100.00,Weekend,Saturday,Maximum_Load
08/10/2018 06:00,2.56,5.15,0.00,44.51,100.00,Weekday,Monday,Light_Load
10/06/2018 13:30,3.10,0.00,16.24,100.00,18.75,Weekend,Sunday,Light_Load
20/11/2018 20:15,5.00,0.00,22.54,100.00,21.66,Weekday,Tuesday,Medium_Load
10/02/2018 20:45,3.92,0.00,17.64,100.00,21.69,Weekend,Saturday,Light_Load
15/12/2018 18:00,4.10,0.00,16.88,100.00,23.60,Weekend,Saturday,Light_Load
31/03/2018 08:00,2.74,4.03,0.00,56.23,100.00,Weekend,Saturday,Light_Load
20/06/2018 09:45,65.92,22.61,0.00,94.59,100.00,Weekday,Wednesday,Medium_Load
13/12/2018 08:30,72.86,54.04,0.00,80.32,100.00,Weekday,Thursday,Light_Load
20/03/2018 16:30,49.43,18.83,0.00,93.45,100.00,Weekday,Tuesday,Maximum_Load
12/09/2018 12:15,4.43,0.00,14.69,100.00,28.87,Weekday,Wednesday,Medium_Load
16/05/2018 07:45,3.42,4.43,0.00,61.11,100.00,Weekday,Wednesday,Light_Load
11/05/2018 21:15,5.29,0.00,25.99,100.00,19.95,Weekday,Friday,Medium_Load
21/03/2018 13:45,71.14,34.70,0.00,89.88,100.00,Weekday,Wednesday,Maximum_Load
27/04/2018 03:00,3.02,3.28,0.00,67.73,100.00,Weekday,Friday,Light_Load
15/10/2018 11:30,125.21,62.96,0.00,89.34,100.00,Weekday,Monday,Maximum_Load
13/09/2018 00:00,4.28,6.19,0.00,56.87,100.00,Weekday,Thursday,Light_Load
13/02/2018 07:30,6.55,5.04,0.00,79.25,100.00,Weekday,Tuesday,Light_Load
07/02/2018 07:15,4.50,4.43,0.00,71.26,100.00,Weekday,Wednesday,Light_Load
21/06/2018 17:45,29.56,0.00,8.21,100.00,96.35,Weekday,Thursday,Medium_Load
21/10/2018 05:45,2.81,4.72,0.00,51.15,100.00,Weekend,Sunday,Light_Load
13/03/2018 01:30,4.57,6.95,0.00,54.94,100.00,Weekday,Tuesday,Light_Load
15/05/2018 11:30,74.99,56.02,0.00,80.11,100.00,Weekday,Tuesday,Maximum_Load
26/11/2018 19:00,58.43,26.24,0.00,91.22,100.00,Weekday,Monday,Maximum_Load
26/11/2018 21:15,16.09,0.00,14.58,100.00,74.10,Weekday,Monday,Medium_Load
26/06/2018 23:45,4.39,5.04,0.00,65.68,100.00,Weekday,Tuesday,Light_Load
02/06/2018 05:30,3.53,5.98,0.00,50.83,100.00,Weekend,Saturday,Light_Load
28/12/2018 01:30,4.14,2.30,0.36,87.42,99.62,Weekday,Friday,Light_Load
22/08/2018 15:30,47.59,18.97,0.00,92.89,100.00,Weekday,Wednesday,Maximum_Load
14/01/2018 05:45,4.03,3.56,0.00,74.95,100.00,Weekend,Sunday,Light_Load
05/04/2018 15:30,54.86,21.56,0.00,93.07,100.00,Weekday,Thursday,Maximum_Load
28/10/2018 05:45,2.74,4.90,0.00,48.81,100.00,Weekend,Sunday,Light_Load
17/11/2018 21:30,5.26,0.00,17.24,100.00,29.18,Weekend,Saturday,Medium_Load
14/09/2018 18:30,29.05,14.08,0.00,89.99,100.00,Weekday,Friday,Medium_Load
28/12/2018 09:00,66.46,28.15,0.00,92.08,100.00,Weekday,Friday,Light_Load
10/04/2018 01:30,3.56,4.18,0.00,64.84,100.00,Weekday,Tuesday,Light_Load
17/11/2018 20:45,4.07,0.00,17.14,100.00,23.10,Weekend,Saturday,Medium_Load
12/01/2018 09:15,130.18,50.08,0.00,93.33,100.00,Weekday,Friday,Medium_Load
05/12/2018 18:00,27.32,2.56,3.28,99.56,99.29,Weekday,Wednesday,Maximum_Load
16/04/2018 11:45,58.64,43.70,0.00,80.18,100.00,Weekday,Monday,Maximum_Load
31/03/2018 21:15,3.06,0.00,17.39,100.00,17.33,Weekend,Saturday,Light_Load
20/10/2018 21:15,3.67,0.00,18.07,100.00,19.90,Weekend,Saturday,Medium_Load
30/01/2018 11:45,81.90,55.22,0.00,82.91,100.00,Weekday,Tuesday,Maximum_Load
20/03/2018 17:00,64.15,29.59,0.00,90.81,100.00,Weekday,Tuesday,Maximum_Load
19/05/2018 15:45,36.25,0.97,2.52,99.96,99.76,Weekend,Saturday,Maximum_Load
26/07/2018 15:15,48.96,11.95,0.00,97.15,100.00,Weekday,Thursday,Maximum_Load
18/08/2018 15:30,52.02,26.71,0.00,88.96,100.00,Weekend,Saturday,Maximum_Load
23/08/2018 07:15,3.06,5.76,0.00,46.92,100.00,Weekday,Thursday,Light_Load
21/02/2018 21:45,93.35,15.34,0.00,98.68,100.00,Weekday,Wednesday,Medium_Load
01/10/2018 06:00,2.52,4.72,0.00,47.10,100.00,Weekday,Monday,Light_Load
12/01/2018 05:45,4.75,5.22,0.00,67.30,100.00,Weekday,Friday,Light_Load
29/09/2018 06:30,2.56,4.54,0.00,49.12,100.00,Weekend,Saturday,Light_Load
19/11/2018 23:30,3.64,2.95,0.11,77.69,99.95,Weekday,Monday,Light_Load
07/10/2018 21:30,3.42,0.00,17.78,100.00,18.89,Weekend,Sunday,Light_Load
21/11/2018 12:30,6.66,0.00,21.56,100.00,29.51,Weekday,Wednesday,Medium_Load
14/06/2018 14:15,22.14,1.84,9.76,99.66,91.50,Weekday,Thursday,Maximum_Load
17/07/2018 03:00,3.49,0.00,3.85,100.00,67.16,Weekday,Tuesday,Light_Load
12/04/2018 01:30,3.67,5.51,0.00,55.44,100.00,Weekday,Thursday,Light_Load
22/02/2018 08:45,103.39,73.76,0.00,81.41,100.00,Weekday,Thursday,Light_Load
23/04/2018 09:15,71.68,35.10,0.00,89.81,100.00,Weekday,Monday,Medium_Load
30/10/2018 06:00,2.88,3.71,0.00,61.32,100.00,Weekday,Tuesday,Light_Load
11/05/2018 15:15,46.76,12.78,0.00,96.46,100.00,Weekday,Friday,Maximum_Load
01/05/2018 04:30,3.35,4.18,0.00,62.54,100.00,Weekday,Tuesday,Light_Load
03/02/2018 20:15,40.90,0.43,1.73,99.99,99.91,Weekend,Saturday,Medium_Load
30/06/2018 11:15,31.46,13.82,0.22,91.56,100.00,Weekend,Saturday,Maximum_Load
21/02/2018 18:45,63.79,11.52,1.69,98.41,99.96,Weekday,Wednesday,Maximum_Load
30/03/2018 16:30,67.93,33.12,0.00,89.89,100.00,Weekday,Friday,Maximum_Load
05/02/2018 19:45,62.14,6.16,0.83,99.51,99.99,Weekday,Monday,Maximum_Load
07/05/2018 21:30,3.96,0.00,26.10,100.00,15.00,Weekday,Monday,Medium_Load
19/01/2018 22:00,89.68,12.64,0.00,99.02,100.00,Weekday,Friday,Medium_Load
31/07/2018 23:15,3.31,5.33,0.00,52.76,100.00,Weekday,Tuesday,Light_Load
05/09/2018 15:45,66.71,42.19,0.00,84.52,100.00,Weekday,Wednesday,Maximum_Load
29/08/2018 01:45,2.70,4.32,0.00,53.00,100.00,Weekday,Wednesday,Light_Load
15/06/2018 13:00,8.17,0.00,21.42,100.00,35.64,Weekday,Friday,Medium_Load
28/03/2018 06:45,2.99,3.31,0.00,67.03,100.00,Weekday,Wednesday,Light_Load
16/12/2018 02:30,3.42,2.63,0.00,79.27,100.00,Weekend,Sunday,Light_Load
10/05/2018 04:45,3.10,3.67,0.00,64.53,100.00,Weekday,Thursday,Light_Load
21/06/2018 20:00,34.24,7.56,0.07,97.65,100.00,Weekday,Thursday,Medium_Load
20/06/2018 03:45,3.10,5.98,0.00,46.02,100.00,Weekday,Wednesday,Light_Load
25/06/2018 08:45,62.03,63.83,0.00,69.69,100.00,Weekday,Monday,Light_Load
03/03/2018 05:00,3.89,4.50,0.00,65.40,100.00,Weekend,Saturday,Light_Load
21/03/2018 08:15,41.65,32.26,0.00,79.06,100.00,Weekday,Wednesday,Light_Load
09/07/2018 00:00,3.31,3.74,0.00,66.27,100.00,Weekday,Monday,Light_Load
09/05/2018 12:45,6.73,0.00,25.56,100.00,25.46,Weekday,Wednesday,Medium_Load
30/05/2018 12:00,47.45,35.64,0.00,79.96,100.00,Weekday,Wednesday,Maximum_Load
22/08/2018 19:30,3.42,0.00,15.62,100.00,21.39,Weekday,Wednesday,Medium_Load
25/02/2018 16:00,4.18,0.00,16.78,100.00,24.17,Weekend,Sunday,Light_Load
15/09/2018 11:30,32.58,8.78,0.00,96.56,100.00,Weekend,Saturday,Maximum_Load
20/02/2018 17:00,104.36,26.93,0.00,96.83,100.00,Weekday,Tuesday,Medium_Load
03/05/2018 07:15,3.42,4.57,0.00,59.92,100.00,Weekday,Thursday,Light_Load
20/03/2018 10:45,56.34,17.39,0.00,95.55,100.00,Weekday,Tuesday,Maximum_Load
19/12/2018 07:45,5.76,2.92,0.32,89.19,99.85,Weekday,Wednesday,Light_Load
21/05/2018 08:45,67.72,64.80,0.00,72.25,100.00,Weekday,Monday,Light_Load
08/09/2018 19:15,3.56,0.00,17.75,100.00,19.66,Weekend,Saturday,Medium_Load
02/11/2018 11:15,63.58,29.27,0.00,90.84,100.00,Weekday,Friday,Maximum_Load
24/12/2018 17:45,6.73,0.00,21.89,100.00,29.39,Weekday,Monday,Maximum_Load
12/09/2018 14:15,91.51,52.27,0.00,86.83,100.00,Weekday,Wednesday,Maximum_Load
25/10/2018 07:15,2.84,4.90,0.00,50.15,100.00,Weekday,Thursday,Light_Load
20/07/2018 01:15,2.88,0.00,4.68,100.00,52.41,Weekday,Friday,Light_Load
23/01/2018 15:45,67.28,23.33,0.00,94.48,100.00,Weekday,Tuesday,Medium_Load
05/09/2018 14:00,56.05,36.54,0.00,83.77,100.00,Weekday,Wednesday,Maximum_Load
28/12/2018 04:00,3.82,2.66,0.36,82.06,99.56,Weekday,Friday,Light_Load
04/08/2018 19:00,2.88,0.00,16.70,100.00,16.99,Weekend,Saturday,Light_Load
18/11/2018 16:15,38.41,7.60,0.00,98.10,100.00,Weekend,Sunday,Medium_Load
11/08/2018 12:30,4.21,0.00,16.13,100.00,25.25,Weekend,Saturday,Medium_Load
19/02/2018 14:00,70.56,28.91,0.00,92.53,100.00,Weekday,Monday,Medium_Load
15/09/2018 11:45,40.39,15.48,0.00,93.38,100.00,Weekend,Saturday,Maximum_Load
12/06/2018 12:30,4.79,0.00,25.49,100.00,18.47,Weekday,Tuesday,Medium_Load
09/10/2018 11:15,47.66,24.73,0.00,88.76,100.00,Weekday,Tuesday,Maximum_Load
21/08/2018 12:30,5.47,0.00,20.02,100.00,26.36,Weekday,Tuesday,Medium_Load
16/07/2018 22:30,3.64,0.00,4.32,100.00,64.44,Weekday,Monday,Medium_Load
24/09/2018 08:30,2.59,6.05,0.00,39.36,100.00,Weekday,Monday,Light_Load
06/10/2018 23:00,3.24,6.77,0.00,43.17,100.00,Weekend,Saturday,Medium_Load
15/04/2018 13:45,3.31,0.00,17.50,100.00,18.58,Weekend,Sunday,Light_Load
23/10/2018 03:45,3.10,6.08,0.00,45.42,100.00,Weekday,Tuesday,Light_Load
22/04/2018 02:30,3.56,3.92,0.00,67.23,100.00,Weekend,Sunday,Light_Load
05/02/2018 21:30,54.29,3.10,1.19,99.84,99.98,Weekday,Monday,Medium_Load
22/05/2018 22:15,3.20,1.91,9.18,85.87,32.92,Weekday,Tuesday,Medium_Load
13/08/2018 17:15,95.36,48.17,0.00,89.26,100.00,Weekday,Monday,Medium_Load
12/01/2018 08:45,114.19,68.08,0.00,85.89,100.00,Weekday,Friday,Light_Load
03/10/2018 23:30,3.31,6.88,0.00,43.35,100.00,Weekday,Wednesday,Light_Load
30/12/2018 07:00,3.82,4.03,0.00,68.79,100.00,Weekend,Sunday,Light_Load
15/03/2018 05:45,3.42,5.58,0.00,52.26,100.00,Weekday,Thursday,Light_Load
14/08/2018 14:45,81.22,29.77,0.00,93.89,100.00,Weekday,Tuesday,Maximum_Load
19/10/2018 10:15,51.77,27.40,0.00,88.38,100.00,Weekday,Friday,Maximum_Load
17/04/2018 01:45,3.28,4.32,0.00,60.47,100.00,Weekday,Tuesday,Light_Load
14/04/2018 03:15,3.06,3.96,0.00,61.14,100.00,Weekend,Saturday,Light_Load
15/07/2018 23:30,2.84,0.00,5.26,100.00,47.51,Weekend,Sunday,Light_Load
14/03/2018 02:30,3.89,4.68,0.00,63.92,100.00,Weekday,Wednesday,Light_Load
05/01/2018 16:00,146.34,66.92,0.00,90.94,100.00,Weekday,Friday,Medium_Load
19/01/2018 16:00,114.59,40.50,0.00,94.28,100.00,Weekday,Friday,Medium_Load
22/07/2018 16:45,2.95,0.00,16.99,100.00,17.11,Weekend,Sunday,Light_Load
14/03/2018 20:45,4.43,0.00,24.19,100.00,18.01,Weekday,Wednesday,Medium_Load
10/01/2018 15:45,100.48,29.41,0.00,95.97,100.00,Weekday,Wednesday,Medium_Load
29/08/2018 11:00,44.82,21.06,0.00,90.51,100.00,Weekday,Wednesday,Maximum_Load
05/03/2018 08:30,78.23,50.72,0.00,83.91,100.00,Weekday,Monday,Light_Load
30/10/2018 01:30,3.67,6.88,0.00,47.07,100.00,Weekday,Tuesday,Light_Load
09/03/2018 06:00,4.93,3.67,0.00,80.21,100.00,Weekday,Friday,Light_Load
18/10/2018 09:45,46.94,20.77,0.00,91.45,100.00,Weekday,Thursday,Medium_Load
12/08/2018 18:30,2.74,0.00,4.82,100.00,49.42,Weekend,Sunday,Light_Load
01/10/2018 16:00,45.54,26.42,0.00,86.50,100.00,Weekday,Monday,Maximum_Load
23/03/2018 13:00,5.44,0.00,18.94,100.00,27.61,Weekday,Friday,Medium_Load
18/10/2018 15:15,66.89,49.82,0.00,80.20,100.00,Weekday,Thursday,Maximum_Load
30/08/2018 20:45,32.22,6.37,0.14,98.10,100.00,Weekday,Thursday,Medium_Load
15/04/2018 23:00,3.10,3.82,0.00,63.01,100.00,Weekend,Sunday,Light_Load
11/11/2018 17:45,2.92,0.00,12.42,100.00,22.89,Weekend,Sunday,Light_Load
03/07/2018 11:15,71.14,47.63,0.00,83.10,100.00,Weekday,Tuesday,Maximum_Load
20/07/2018 06:00,2.81,5.58,0.00,44.98,100.00,Weekday,Friday,Light_Load
05/08/2018 22:30,2.84,5.00,0.00,49.39,100.00,Weekend,Sunday,Light_Load
01/02/2018 15:45,75.35,37.80,0.00,89.38,100.00,Weekday,Thursday,Medium_Load
11/11/2018 13:45,3.28,0.00,16.31,100.00,19.72,Weekend,Sunday,Light_Load
26/01/2018 12:15,31.32,11.59,18.72,93.78,85.84,Weekday,Friday,Medium_Load
16/02/2018 03:45,3.92,4.75,0.00,63.65,100.00,Weekday,Friday,Light_Load
20/05/2018 22:30,3.13,5.94,0.00,46.62,100.00,Weekend,Sunday,Medium_Load
27/02/2018 22:30,6.16,6.26,0.00,70.14,100.00,Weekday,Tuesday,Maximum_Load
02/09/2018 06:00,2.63,4.46,0.00,50.79,100.00,Weekend,Sunday,Light_Load
12/01/2018 15:45,112.36,49.82,0.00,91.42,100.00,Weekday,Friday,Medium_Load
16/07/2018 22:00,3.82,0.00,16.24,100.00,22.90,Weekday,Monday,Medium_Load
05/07/2018 02:00,3.06,4.79,0.00,53.84,100.00,Weekday,Thursday,Light_Load
16/03/2018 15:30,122.94,55.08,0.00,91.26,100.00,Weekday,Friday,Maximum_Load
01/11/2018 22:45,3.71,7.56,0.00,44.06,100.00,Weekday,Thursday,Maximum_Load
30/09/2018 09:15,3.02,0.00,14.69,100.00,20.14,Weekend,Sunday,Light_Load
24/12/2018 08:45,64.58,38.70,0.00,85.78,100.00,Weekday,Monday,Light_Load
30/03/2018 16:00,56.38,28.08,0.00,89.51,100.00,Weekday,Friday,Maximum_Load
07/01/2018 20:00,4.07,0.00,22.86,100.00,17.53,Weekend,Sunday,Light_Load
06/03/2018 09:30,104.40,39.38,0.00,93.56,100.00,Weekday,Tuesday,Medium_Load
29/04/2018 08:30,2.77,3.67,0.00,60.24,100.00,Weekend,Sunday,Light_Load
15/02/2018 17:00,3.42,0.00,17.21,100.00,19.49,Weekday,Thursday,Light_Load
28/10/2018 18:30,3.28,0.00,8.28,100.00,36.83,Weekend,Sunday,Light_Load
19/12/2018 15:30,130.46,60.23,0.00,90.79,100.00,Weekday,Wednesday,Medium_Load
21/03/2018 17:00,66.78,27.97,0.00,92.24,100.00,Weekday,Wednesday,Maximum_Load
09/12/2018 05:15,3.74,3.10,0.14,76.99,99.93,Weekend,Sunday,Light_Load
17/10/2018 18:00,28.87,6.19,0.79,97.78,99.96,Weekday,Wednesday,Medium_Load
19/07/2018 20:45,63.22,33.98,0.00,88.08,100.00,Weekday,Thursday,Medium_Load
23/02/2018 03:15,5.94,7.24,0.00,63.43,100.00,Weekday,Friday,Light_Load
24/08/2018 21:15,6.70,0.00,14.72,100.00,41.43,Weekday,Friday,Medium_Load
25/10/2018 14:30,60.16,28.73,0.00,90.24,100.00,Weekday,Thursday,Maximum_Load
19/08/2018 04:45,2.74,4.82,0.00,49.42,100.00,Weekend,Sunday,Light_Load
20/03/2018 05:45,3.06,3.46,0.00,66.25,100.00,Weekday,Tuesday,Light_Load
03/08/2018 22:00,3.02,0.00,15.59,100.00,19.02,Weekday,Friday,Light_Load
11/04/2018 18:45,85.03,35.17,0.00,92.41,100.00,Weekday,Wednesday,Medium_Load
01/03/2018 05:00,3.67,4.75,0.00,61.14,100.00,Weekday,Thursday,Light_Load
24/07/2018 06:30,2.92,5.29,0.00,48.33,100.00,Weekday,Tuesday,Light_Load
10/02/2018 17:45,3.85,0.00,17.53,100.00,21.45,Weekend,Saturday,Light_Load
23/08/2018 06:30,3.17,5.98,0.00,46.84,100.00,Weekday,Thursday,Light_Load
20/04/2018 10:45,50.11,21.53,0.00,91.88,100.00,Weekday,Friday,Maximum_Load
26/10/2018 03:45,2.84,4.46,0.00,53.71,100.00,Weekday,Friday,Light_Load
16/02/2018 16:15,3.49,0.00,16.85,100.00,20.28,Weekday,Friday,Light_Load
03/02/2018 08:45,38.09,28.84,0.00,79.73,100.00,Weekend,Saturday,Light_Load
07/03/2018 01:30,3.13,3.02,0.00,71.96,100.00,Weekday,Wednesday,Light_Load
07/11/2018 22:30,3.74,6.91,0.00,47.60,100.00,Weekday,Wednesday,Maximum_Load
02/06/2018 06:00,2.95,5.87,0.00,44.90,100.00,Weekend,Saturday,Light_Load
23/01/2018 01:30,30.56,23.44,0.00,79.35,100.00,Weekday,Tuesday,Light_Load
02/08/2018 08:00,2.63,4.64,0.00,49.31,100.00,Weekday,Thursday,Light_Load
16/04/2018 11:00,61.20,30.35,0.00,89.59,100.00,Weekday,Monday,Maximum_Load
18/01/2018 07:45,42.37,30.64,0.00,81.03,100.00,Weekday,Thursday,Light_Load
02/09/2018 22:15,2.70,4.28,0.11,53.35,99.92,Weekend,Sunday,Medium_Load
20/05/2018 19:15,4.00,0.00,15.98,100.00,24.28,Weekend,Sunday,Medium_Load
24/02/2018 04:00,5.87,4.79,0.00,77.48,100.00,Weekend,Saturday,Light_Load
14/10/2018 01:00,2.99,5.22,0.00,49.70,100.00,Weekend,Sunday,Light_Load
24/03/2018 15:15,35.86,1.37,1.51,99.93,99.91,Weekend,Saturday,Maximum_Load
04/01/2018 20:30,69.30,39.92,0.00,86.65,100.00,Weekday,Thursday,Medium_Load
12/10/2018 22:45,3.53,6.08,0.00,50.21,100.00,Weekday,Friday,Medium_Load
12/08/2018 18:15,2.77,0.00,7.06,100.00,36.52,Weekend,Sunday,Light_Load
28/02/2018 23:45,5.29,5.58,0.00,68.80,100.00,Weekday,Wednesday,Light_Load
09/08/2018 08:45,109.98,87.70,0.00,78.19,100.00,Weekday,Thursday,Light_Load
28/05/2018 04:15,2.84,5.22,0.00,47.79,100.00,Weekday,Monday,Light_Load
25/01/2018 09:45,80.68,34.85,0.00,91.80,100.00,Weekday,Thursday,Medium_Load
28/12/2018 02:45,3.82,2.59,0.36,82.77,99.56,Weekday,Friday,Light_Load
13/02/2018 12:45,9.61,0.00,25.67,100.00,35.06,Weekday,Tuesday,Medium_Load
09/03/2018 22:30,3.85,4.36,0.00,66.19,100.00,Weekday,Friday,Medium_Load
28/07/2018 04:45,3.46,6.37,0.00,47.73,100.00,Weekend,Saturday,Light_Load
14/02/2018 17:15,4.21,0.00,25.38,100.00,16.36,Weekday,Wednesday,Light_Load
04/05/2018 05:15,2.99,3.74,0.00,62.44,100.00,Weekday,Friday,Light_Load
04/04/2018 12:45,5.36,0.00,26.57,100.00,19.77,Weekday,Wednesday,Medium_Load
04/08/2018 04:15,2.84,5.98,0.00,42.90,100.00,Weekend,Saturday,Light_Load
09/05/2018 23:30,3.60,3.17,0.00,75.05,100.00,Weekday,Wednesday,Light_Load
29/10/2018 05:00,2.77,5.15,0.00,47.37,100.00,Weekday,Monday,Light_Load
14/11/2018 10:45,58.10,29.59,0.00,89.11,100.00,Weekday,Wednesday,Maximum_Load
13/07/2018 06:00,2.84,5.51,0.00,45.81,100.00,Weekday,Friday,Light_Load
08/12/2018 14:00,50.51,16.42,0.00,95.10,100.00,Weekend,Saturday,Medium_Load
04/07/2018 08:30,87.37,57.71,0.00,83.44,100.00,Weekday,Wednesday,Light_Load
10/06/2018 05:45,2.84,5.29,0.00,47.30,100.00,Weekend,Sunday,Light_Load
10/07/2018 07:00,2.88,5.08,0.00,49.32,100.00,Weekday,Tuesday,Light_Load
10/11/2018 17:45,3.71,0.00,17.93,100.00,20.26,Weekend,Saturday,Maximum_Load
04/09/2018 20:30,88.09,24.44,0.00,96.36,100.00,Weekday,Tuesday,Medium_Load
11/03/2018 10:00,34.34,2.30,1.22,99.78,99.94,Weekend,Sunday,Medium_Load
24/01/2018 07:15,37.33,27.18,0.00,80.84,100.00,Weekday,Wednesday,Light_Load
27/05/2018 15:30,2.99,0.00,16.56,100.00,17.77,Weekend,Sunday,Light_Load
23/10/2018 10:45,44.32,22.50,0.00,89.17,100.00,Weekday,Tuesday,Maximum_Load
20/06/2018 13:15,34.56,10.94,7.31,95.34,97.84,Weekday,Wednesday,Maximum_Load
25/01/2018 01:45,35.10,24.30,0.00,82.22,100.00,Weekday,Thursday,Light_Load
09/02/2018 12:15,14.94,2.74,19.01,98.36,61.79,Weekday,Friday,Medium_Load
01/11/2018 10:30,56.52,26.24,0.00,90.70,100.00,Weekday,Thursday,Maximum_Load
15/12/2018 03:15,4.82,4.18,0.00,75.55,100.00,Weekend,Saturday,Light_Load
14/07/2018 02:30,2.74,4.46,0.00,52.35,100.00,Weekend,Saturday,Light_Load
04/02/2018 18:30,4.25,0.00,6.73,100.00,53.39,Weekend,Sunday,Light_Load
20/12/2018 00:30,4.03,2.77,0.36,82.41,99.60,Weekday,Thursday,Light_Load
29/04/2018 22:15,3.35,1.73,13.57,88.85,23.97,Weekend,Sunday,Light_Load
20/02/2018 05:00,5.83,5.18,0.00,74.76,100.00,Weekday,Tuesday,Light_Load
09/11/2018 00:00,4.90,6.91,0.00,57.84,100.00,Weekday,Friday,Light_Load
21/12/2018 23:45,4.00,2.63,0.50,83.56,99.23,Weekday,Friday,Light_Load
