Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
4/12/2008,1.384,0.058,245.100,5.600,0.000,0.000,19.000
22/10/2010,1.248,0.000,242.760,5.200,0.000,0.000,1.000
24/2/2008,0.282,0.074,239.190,1.200,0.000,0.000,0.000
12/10/2007,1.616,0.058,238.410,7.200,1.000,0.000,18.000
22/10/2007,1.568,0.330,242.260,6.600,0.000,1.000,18.000
17/8/2008,0.160,0.142,241.360,0.800,0.000,1.000,1.000
8/2/2010,2.564,0.000,238.570,10.600,2.000,0.000,18.000
15/4/2010,1.412,0.090,241.840,5.800,0.000,0.000,18.000
30/9/2009,0.458,0.214,239.530,2.000,0.000,2.000,1.000
4/7/2010,0.408,0.234,238.290,2.000,1.000,1.000,1.000
14/12/2008,0.910,0.230,244.530,3.800,1.000,2.000,0.000
22/9/2009,1.776,0.214,241.540,7.400,0.000,0.000,18.000
3/11/2007,0.200,0.000,238.110,0.800,0.000,0.000,0.000
30/1/2010,0.342,0.086,246.040,1.400,0.000,0.000,1.000
7/12/2009,0.256,0.000,244.170,1.200,0.000,0.000,1.000
12/9/2007,0.122,0.000,239.460,0.600,0.000,0.000,0.000
4/7/2007,0.256,0.112,241.200,1.200,0.000,0.000,0.000
1/2/2009,2.700,0.052,238.510,11.200,0.000,0.000,18.000
2/12/2008,1.372,0.072,241.630,5.600,0.000,0.000,18.000
9/10/2009,0.426,0.130,244.740,1.800,0.000,0.000,0.000
20/2/2008,0.464,0.128,244.580,2.000,0.000,2.000,0.000
19/11/2009,2.130,0.050,240.050,8.800,0.000,0.000,18.000
2/3/2007,0.220,0.000,243.430,0.800,0.000,0.000,0.000
20/5/2008,0.560,0.090,242.400,2.200,0.000,0.000,1.000
15/10/2008,2.900,0.062,239.690,12.000,0.000,36.000,1.000
9/10/2010,2.070,0.060,237.280,8.600,0.000,1.000,18.000
27/4/2008,0.418,0.232,240.870,2.000,0.000,2.000,1.000
12/10/2008,2.696,0.380,238.340,12.200,0.000,0.000,1.000
4/2/2007,3.628,0.070,240.970,15.000,0.000,0.000,0.000
16/3/2007,1.070,0.080,240.340,4.400,0.000,0.000,0.000
21/11/2009,2.542,0.122,240.040,10.600,0.000,0.000,18.000
8/5/2009,2.392,0.048,241.040,9.800,0.000,0.000,1.000
17/3/2009,0.240,0.058,244.020,1.000,0.000,0.000,0.000
15/1/2007,4.406,0.064,234.940,18.600,0.000,38.000,17.000
21/10/2007,6.066,0.164,233.320,26.000,0.000,72.000,17.000
4/10/2007,0.698,0.000,239.300,3.000,0.000,1.000,0.000
8/1/2010,0.498,0.356,244.680,2.400,0.000,1.000,0.000
14/10/2008,1.272,0.050,236.960,5.200,0.000,0.000,18.000
26/9/2008,0.152,0.000,241.490,0.600,0.000,0.000,1.000
20/12/2007,3.978,0.156,243.910,16.200,39.000,1.000,18.000
7/5/2009,1.384,0.074,237.260,5.800,0.000,1.000,18.000
9/6/2010,0.372,0.068,241.600,1.600,0.000,1.000,1.000
1/2/2009,0.294,0.076,247.620,1.200,0.000,0.000,0.000
27/7/2007,1.630,0.058,234.000,7.000,0.000,0.000,17.000
15/1/2010,0.242,0.000,244.080,1.000,0.000,0.000,1.000
29/8/2007,0.116,0.000,243.270,0.600,0.000,0.000,0.000
30/3/2008,1.610,0.062,237.430,6.800,0.000,0.000,17.000
21/4/2009,1.472,0.094,237.580,6.200,0.000,0.000,18.000
25/7/2007,0.220,0.122,238.270,1.000,0.000,0.000,0.000
2/5/2010,1.380,0.106,238.140,5.800,0.000,1.000,17.000
21/2/2010,0.432,0.114,243.900,2.000,0.000,0.000,0.000
21/11/2009,0.308,0.070,244.040,1.200,0.000,0.000,0.000
1/3/2008,0.522,0.000,235.970,2.200,0.000,0.000,0.000
9/9/2010,0.872,0.000,241.230,3.600,0.000,1.000,1.000
29/12/2006,2.478,0.150,244.130,10.000,0.000,0.000,0.000
28/2/2008,0.300,0.104,243.130,1.200,0.000,2.000,0.000
12/5/2007,0.258,0.106,236.120,1.200,0.000,1.000,0.000
22/10/2010,2.364,0.000,240.650,9.800,1.000,0.000,18.000
12/1/2008,0.828,0.092,240.450,3.600,0.000,1.000,0.000
16/9/2007,0.608,0.242,241.770,2.600,0.000,0.000,0.000
8/1/2007,1.408,0.140,242.700,5.800,0.000,0.000,18.000
21/8/2007,0.204,0.134,240.280,1.000,0.000,0.000,0.000
12/3/2009,1.854,0.000,239.260,7.600,0.000,0.000,18.000
6/2/2009,1.394,0.054,240.480,5.800,0.000,1.000,18.000
10/5/2010,0.386,0.104,240.690,1.600,0.000,0.000,0.000
3/2/2010,3.058,0.248,246.530,12.600,0.000,28.000,19.000
22/4/2010,0.276,0.000,239.070,1.200,0.000,0.000,0.000
23/11/2008,3.448,0.362,236.930,14.600,0.000,0.000,0.000
9/7/2007,1.268,0.000,239.590,5.200,0.000,0.000,18.000
9/2/2008,2.674,0.312,236.930,11.800,0.000,1.000,17.000
7/1/2007,6.828,0.000,230.900,29.400,0.000,70.000,16.000
21/5/2007,0.308,0.062,235.170,1.200,0.000,1.000,0.000
18/3/2007,2.632,0.430,235.740,11.200,0.000,4.000,17.000
20/2/2010,1.466,0.064,242.100,6.000,0.000,0.000,18.000
9/3/2008,0.398,0.142,245.250,1.600,0.000,0.000,0.000
31/3/2010,0.316,0.106,241.350,1.400,0.000,1.000,0.000
24/1/2009,8.540,0.238,236.230,36.000,80.000,35.000,17.000
14/10/2009,1.398,0.000,237.620,5.800,1.000,0.000,18.000
25/10/2007,0.304,0.102,238.480,1.200,0.000,0.000,0.000
25/5/2009,0.306,0.074,244.750,1.200,0.000,0.000,1.000
26/1/2009,0.394,0.000,244.660,1.600,0.000,1.000,0.000
5/7/2009,4.476,0.360,239.650,18.600,39.000,0.000,30.000
29/12/2008,0.316,0.108,246.660,1.400,0.000,0.000,0.000
29/8/2007,0.232,0.154,243.220,1.000,0.000,2.000,0.000
18/7/2007,1.172,0.070,227.480,5.000,0.000,0.000,16.000
11/8/2009,0.316,0.254,241.230,1.600,0.000,0.000,0.000
14/10/2008,1.424,0.152,238.180,6.000,0.000,1.000,18.000
31/7/2009,2.792,0.150,237.150,12.000,0.000,25.000,17.000
29/9/2008,1.536,0.348,240.490,6.400,0.000,1.000,18.000
23/8/2007,0.198,0.112,240.990,1.000,0.000,0.000,0.000
30/10/2010,0.302,0.000,244.320,1.200,0.000,0.000,1.000
15/5/2010,1.788,0.296,242.070,7.400,0.000,0.000,19.000
18/11/2008,1.232,0.000,239.330,5.200,0.000,0.000,0.000
31/12/2009,1.628,0.000,240.950,6.600,0.000,0.000,19.000
1/1/2010,0.722,0.264,240.570,3.200,0.000,2.000,1.000
13/2/2009,0.752,0.000,243.450,3.200,0.000,0.000,0.000
26/1/2007,2.846,0.102,238.220,11.800,0.000,0.000,18.000
30/12/2009,6.938,0.110,234.050,29.600,37.000,37.000,17.000
11/10/2009,0.404,0.252,244.650,1.800,0.000,1.000,0.000
4/2/2010,2.320,0.054,236.260,10.000,0.000,0.000,17.000
5/4/2010,0.894,0.058,241.380,3.600,0.000,1.000,1.000
22/12/2007,1.362,0.000,238.010,5.600,0.000,0.000,0.000
10/1/2008,0.490,0.088,241.660,2.200,0.000,0.000,0.000
5/3/2008,0.292,0.070,240.360,1.200,0.000,0.000,0.000
3/6/2008,0.970,0.000,236.280,4.000,0.000,0.000,1.000
15/7/2010,0.810,0.356,240.880,4.000,0.000,1.000,8.000
14/12/2009,2.400,0.050,244.970,9.800,2.000,3.000,19.000
3/5/2007,1.302,0.182,237.930,5.400,0.000,2.000,17.000
25/11/2010,0.474,0.000,243.380,2.000,0.000,0.000,0.000
23/1/2009,1.456,0.254,238.300,6.200,0.000,0.000,0.000
28/3/2010,3.654,0.056,236.310,15.400,0.000,36.000,0.000
10/8/2007,0.102,0.000,235.170,0.400,0.000,0.000,0.000
24/2/2007,0.384,0.212,238.160,1.800,0.000,0.000,0.000
11/4/2007,0.376,0.204,240.070,1.800,0.000,2.000,0.000
25/6/2009,0.308,0.228,241.980,1.600,0.000,1.000,0.000
18/1/2007,1.340,0.000,246.390,5.400,0.000,0.000,19.000
9/10/2008,2.690,0.134,236.170,11.400,0.000,1.000,18.000
11/1/2007,0.214,0.000,242.960,1.000,0.000,0.000,0.000
5/10/2007,0.298,0.066,241.470,1.200,0.000,2.000,0.000
12/11/2009,0.232,0.000,241.630,1.000,0.000,0.000,1.000
10/4/2007,0.220,0.000,241.170,1.000,0.000,0.000,0.000
19/11/2008,1.898,0.000,236.890,8.000,0.000,1.000,17.000
16/2/2007,0.600,0.222,242.330,2.800,0.000,0.000,0.000
19/2/2007,2.946,0.088,240.710,12.200,1.000,0.000,18.000
31/7/2010,0.258,0.110,238.490,1.200,0.000,0.000,1.000
23/8/2008,0.258,0.278,241.730,1.400,0.000,2.000,1.000
24/1/2007,1.728,0.244,242.110,7.200,0.000,0.000,0.000
8/6/2008,2.198,0.052,238.800,9.400,0.000,1.000,19.000
15/8/2010,0.854,0.228,243.210,3.600,0.000,0.000,12.000
19/8/2008,0.262,0.274,240.700,1.400,0.000,1.000,1.000
6/1/2010,1.470,0.000,242.290,6.000,0.000,1.000,19.000
22/11/2010,1.320,0.056,238.420,5.400,0.000,1.000,0.000
10/6/2007,0.732,0.262,240.340,3.200,0.000,1.000,0.000
8/9/2009,0.842,0.150,242.720,3.400,0.000,0.000,12.000
11/3/2009,1.488,0.066,240.620,6.200,0.000,0.000,18.000
22/7/2008,0.252,0.134,242.620,1.200,0.000,0.000,0.000
29/6/2008,0.312,0.246,240.670,1.600,0.000,1.000,1.000
15/3/2007,0.488,0.278,244.580,2.400,0.000,2.000,0.000
20/5/2009,0.652,0.196,239.580,2.800,0.000,1.000,1.000
30/12/2007,2.644,0.110,237.350,11.200,1.000,1.000,17.000
10/7/2008,0.138,0.000,240.240,0.600,0.000,0.000,1.000
10/10/2009,3.910,0.392,237.130,16.600,38.000,1.000,18.000
3/8/2007,1.190,0.072,230.840,5.000,0.000,0.000,16.000
14/3/2009,2.426,0.000,243.250,9.800,1.000,0.000,18.000
23/6/2007,0.286,0.230,240.470,1.400,0.000,0.000,0.000
12/5/2010,1.414,0.054,241.740,5.800,0.000,0.000,18.000
13/10/2007,1.350,0.048,235.430,5.600,0.000,0.000,17.000
18/10/2010,0.902,0.244,243.570,3.800,0.000,0.000,11.000
31/10/2008,0.304,0.074,242.840,1.200,0.000,0.000,0.000
25/10/2009,0.278,0.000,243.000,1.200,0.000,0.000,0.000
15/10/2009,1.286,0.060,239.930,5.200,0.000,0.000,18.000
31/10/2010,0.264,0.000,243.990,1.000,0.000,0.000,1.000
20/6/2010,1.186,0.000,240.560,4.800,0.000,0.000,1.000
12/3/2007,1.396,0.076,236.730,5.800,0.000,1.000,17.000
22/1/2007,2.006,0.066,238.420,8.400,0.000,0.000,0.000
7/12/2009,0.422,0.238,241.680,2.000,0.000,1.000,1.000
19/10/2008,0.442,0.098,241.300,2.000,0.000,1.000,1.000
15/3/2010,0.344,0.118,242.220,1.400,0.000,0.000,1.000
28/1/2007,0.230,0.000,244.610,1.000,0.000,0.000,0.000
6/6/2010,0.962,0.230,240.420,5.000,0.000,1.000,1.000
19/11/2010,0.222,0.062,241.610,1.000,0.000,0.000,0.000
14/12/2007,2.012,0.274,236.670,8.600,0.000,0.000,0.000
4/11/2010,0.388,0.000,244.620,1.600,0.000,0.000,1.000
15/3/2008,0.532,0.086,241.750,2.400,0.000,0.000,0.000
10/12/2007,1.452,0.000,236.190,6.200,0.000,0.000,17.000
5/9/2008,1.358,0.210,238.840,5.600,0.000,0.000,18.000
10/5/2007,0.226,0.118,236.150,1.000,0.000,0.000,0.000
3/11/2009,1.736,0.000,241.400,7.200,0.000,0.000,18.000
14/3/2009,2.496,0.302,239.840,10.400,0.000,1.000,18.000
6/3/2007,0.390,0.068,242.610,1.600,0.000,0.000,0.000
11/6/2007,0.864,0.240,240.700,3.600,0.000,0.000,0.000
30/10/2007,0.208,0.000,243.440,0.800,0.000,0.000,0.000
24/6/2010,1.430,0.114,239.070,6.000,0.000,2.000,20.000
22/3/2009,0.434,0.000,244.310,1.800,0.000,0.000,0.000
19/9/2007,2.792,0.000,235.210,11.800,0.000,0.000,17.000
10/3/2010,1.410,0.000,241.120,5.800,0.000,0.000,19.000
19/4/2009,0.816,0.104,245.070,3.400,0.000,0.000,1.000
2/7/2007,0.364,0.314,240.360,2.000,0.000,2.000,0.000
19/10/2007,1.402,0.000,240.410,5.800,0.000,0.000,17.000
15/6/2010,2.006,0.136,239.600,8.400,0.000,0.000,30.000
29/11/2008,3.288,0.204,241.050,13.600,1.000,1.000,17.000
2/9/2010,1.182,0.244,243.810,5.000,0.000,1.000,1.000
22/1/2008,0.500,0.188,243.950,2.400,0.000,1.000,0.000
25/11/2007,0.438,0.162,244.690,1.800,0.000,0.000,0.000
20/6/2007,0.200,0.114,241.820,0.800,0.000,0.000,0.000
10/9/2010,1.558,0.200,240.260,6.400,1.000,0.000,19.000
6/9/2010,1.278,0.072,243.190,5.200,0.000,0.000,19.000
16/6/2009,1.268,0.102,239.660,5.200,0.000,2.000,19.000
29/10/2008,0.766,0.062,238.840,3.200,0.000,0.000,0.000
30/4/2009,1.466,0.000,242.940,6.000,1.000,0.000,19.000
10/11/2010,1.462,0.074,242.340,6.000,0.000,0.000,18.000
1/5/2008,1.432,0.104,241.630,5.800,0.000,0.000,18.000
18/3/2007,1.816,0.206,243.480,7.400,0.000,0.000,18.000
13/11/2010,1.896,0.242,235.260,8.000,0.000,2.000,17.000
18/5/2010,0.864,0.248,243.730,3.600,0.000,1.000,0.000
23/5/2009,0.500,0.098,242.110,2.000,0.000,0.000,0.000
23/4/2009,0.482,0.230,240.050,2.200,0.000,1.000,0.000
1/9/2009,0.286,0.110,241.780,1.200,0.000,0.000,1.000
24/6/2010,0.256,0.118,242.620,1.200,0.000,0.000,1.000
26/2/2008,0.382,0.220,238.280,1.800,0.000,1.000,0.000
28/7/2007,0.266,0.226,238.350,1.400,0.000,0.000,0.000
20/4/2007,2.194,0.320,238.650,9.200,1.000,2.000,17.000
8/1/2008,1.486,0.088,243.550,6.000,0.000,2.000,19.000
29/2/2008,0.216,0.000,242.860,0.800,0.000,0.000,0.000
24/8/2009,0.404,0.186,243.360,2.200,0.000,0.000,3.000
11/3/2007,1.502,0.208,242.780,6.200,0.000,0.000,18.000
24/3/2009,1.342,0.000,241.750,5.400,0.000,0.000,18.000
22/9/2010,1.470,0.280,239.800,6.200,0.000,1.000,18.000
1/4/2007,1.950,0.076,237.640,8.200,0.000,0.000,18.000
2/2/2009,0.320,0.114,247.430,1.400,0.000,0.000,0.000
9/12/2007,4.160,0.282,233.610,17.800,0.000,0.000,17.000
5/4/2009,0.300,0.000,243.770,1.400,0.000,0.000,0.000
9/8/2009,0.838,0.166,243.740,3.400,0.000,0.000,12.000
24/11/2010,0.222,0.000,244.540,1.000,0.000,0.000,0.000
3/3/2010,0.332,0.072,238.370,1.400,0.000,0.000,1.000
6/12/2007,1.654,0.000,235.660,7.000,0.000,0.000,0.000
8/6/2007,1.440,0.164,231.780,6.200,0.000,0.000,16.000
15/9/2007,0.282,0.120,241.160,1.200,0.000,0.000,0.000
27/11/2009,1.902,0.130,240.750,7.800,0.000,0.000,29.000
26/6/2010,0.854,0.502,243.020,4.200,0.000,2.000,7.000
9/6/2008,0.514,0.248,242.370,2.400,0.000,1.000,0.000
23/11/2007,4.020,0.114,243.010,16.600,1.000,22.000,18.000
19/7/2007,0.668,0.196,237.070,2.800,0.000,0.000,0.000
25/7/2007,0.236,0.118,236.340,1.200,0.000,1.000,0.000
9/2/2007,0.252,0.000,242.360,1.000,0.000,0.000,0.000
27/1/2010,2.824,0.310,237.780,11.800,0.000,1.000,18.000
9/9/2008,0.282,0.098,240.880,1.400,0.000,0.000,0.000
30/9/2007,2.474,0.070,236.100,10.400,0.000,0.000,0.000
9/11/2010,2.972,0.076,228.200,13.200,0.000,0.000,16.000
5/2/2008,5.800,0.074,235.510,24.600,0.000,67.000,17.000
24/6/2009,0.202,0.066,242.560,0.800,0.000,0.000,1.000
8/11/2007,0.350,0.092,240.760,1.600,0.000,2.000,0.000
19/12/2006,0.230,0.000,243.190,1.000,0.000,1.000,0.000
20/8/2007,1.596,0.128,241.580,6.600,1.000,1.000,18.000
1/6/2009,0.258,0.108,239.500,1.200,0.000,0.000,0.000
27/7/2010,1.774,0.276,242.020,7.400,0.000,1.000,0.000
21/7/2009,0.150,0.000,243.020,0.600,0.000,0.000,1.000
3/5/2008,0.808,0.266,242.920,3.400,0.000,2.000,1.000
21/3/2007,0.238,0.000,242.390,1.000,0.000,0.000,0.000
4/6/2010,1.594,0.000,237.050,6.600,1.000,0.000,18.000
11/6/2010,0.258,0.070,241.680,1.200,0.000,0.000,1.000
9/10/2010,0.410,0.178,240.590,1.800,0.000,2.000,1.000
8/9/2007,0.590,0.192,241.480,2.400,0.000,1.000,0.000
31/5/2007,1.454,0.178,237.930,6.000,0.000,1.000,18.000
5/11/2009,1.344,0.056,239.830,5.600,0.000,0.000,18.000
15/8/2009,2.922,0.418,237.470,12.400,38.000,0.000,0.000
3/9/2010,1.304,0.054,240.090,5.400,0.000,0.000,19.000
20/1/2008,1.076,0.206,238.900,4.600,0.000,1.000,0.000
2/10/2008,0.310,0.062,243.090,1.400,0.000,0.000,0.000
13/8/2008,0.080,0.000,240.720,0.200,0.000,0.000,1.000
22/8/2009,0.410,0.170,242.560,1.800,0.000,0.000,0.000
1/10/2010,0.402,0.164,243.690,1.800,0.000,2.000,1.000
12/6/2008,0.878,0.204,238.890,3.800,0.000,0.000,1.000
20/4/2007,3.212,0.114,240.580,13.200,38.000,0.000,0.000
12/7/2010,0.726,0.228,237.830,3.200,0.000,1.000,0.000
5/11/2010,0.280,0.000,247.200,1.200,0.000,0.000,1.000
6/7/2008,0.812,0.310,241.660,3.600,0.000,2.000,1.000
27/3/2009,1.702,0.058,241.080,7.000,0.000,0.000,18.000
6/10/2009,0.312,0.000,241.430,1.400,0.000,0.000,0.000
22/11/2010,1.336,0.058,238.860,5.600,2.000,0.000,18.000
21/7/2008,0.460,0.160,238.170,2.200,0.000,0.000,1.000
9/10/2007,0.278,0.054,240.030,1.200,0.000,0.000,0.000
24/4/2010,1.056,0.418,242.800,4.600,0.000,1.000,12.000
23/4/2007,0.344,0.200,235.610,1.600,0.000,1.000,0.000
8/11/2009,0.740,0.054,247.050,3.000,0.000,0.000,1.000
19/5/2008,0.320,0.224,240.220,1.600,0.000,1.000,0.000
24/1/2009,2.734,0.152,239.160,11.400,0.000,1.000,17.000
3/5/2010,0.236,0.000,237.050,1.000,0.000,0.000,1.000
9/4/2008,0.260,0.000,243.300,1.000,0.000,0.000,1.000
19/4/2010,1.798,0.462,237.280,7.800,0.000,2.000,18.000
7/1/2007,4.620,0.304,236.280,19.600,0.000,36.000,17.000
10/8/2008,0.178,0.150,239.930,0.800,0.000,0.000,0.000
1/4/2010,0.328,0.000,242.310,1.400,0.000,0.000,1.000
29/6/2008,0.774,0.100,240.810,3.400,0.000,0.000,0.000
24/12/2007,1.526,0.220,246.590,6.200,0.000,0.000,19.000
24/9/2007,0.176,0.084,238.210,0.800,0.000,1.000,0.000
16/10/2008,0.364,0.068,239.740,1.600,0.000,0.000,0.000
3/9/2010,0.248,0.000,239.940,1.000,0.000,0.000,0.000
11/3/2007,2.450,0.080,241.100,10.000,0.000,0.000,0.000
27/2/2007,1.378,0.104,239.170,5.600,0.000,0.000,18.000
21/8/2008,0.154,0.126,242.700,0.800,0.000,0.000,1.000
5/7/2008,3.514,0.186,237.770,15.400,0.000,0.000,18.000
15/8/2009,1.460,0.354,239.870,6.200,0.000,2.000,18.000
10/3/2008,0.350,0.086,244.660,1.400,0.000,0.000,0.000
27/7/2007,0.284,0.200,237.730,1.400,0.000,0.000,0.000
24/12/2008,0.486,0.094,246.560,2.000,0.000,0.000,0.000
14/8/2007,0.208,0.128,237.740,1.000,0.000,0.000,0.000
11/10/2009,0.376,0.000,241.060,1.600,0.000,0.000,0.000
16/9/2007,0.682,0.280,233.440,3.200,0.000,0.000,0.000
5/1/2010,1.538,0.126,245.020,6.200,0.000,0.000,19.000
18/3/2010,0.762,0.000,241.840,3.000,0.000,0.000,1.000
13/2/2009,1.268,0.000,239.300,5.200,0.000,0.000,18.000
20/7/2007,0.374,0.194,233.500,2.000,0.000,1.000,0.000
29/6/2010,0.838,0.000,239.470,3.600,0.000,0.000,1.000
7/11/2008,0.340,0.062,242.060,1.400,0.000,2.000,0.000
11/11/2010,0.366,0.104,245.410,1.600,0.000,0.000,1.000
7/3/2007,0.448,0.304,238.970,2.200,0.000,1.000,0.000
25/5/2007,0.378,0.184,235.020,1.800,0.000,0.000,0.000
26/8/2009,0.314,0.254,244.780,1.600,0.000,2.000,0.000
18/12/2007,2.054,0.046,240.460,8.400,0.000,1.000,18.000
11/10/2007,1.792,0.066,236.560,7.400,0.000,0.000,17.000
2/8/2008,0.314,0.210,234.900,1.600,0.000,0.000,1.000
1/10/2009,0.294,0.238,242.170,1.400,0.000,1.000,1.000
9/2/2010,1.308,0.046,239.960,5.400,0.000,0.000,18.000
5/4/2010,0.234,0.000,245.000,1.000,0.000,0.000,1.000
3/4/2008,0.354,0.072,243.950,1.400,0.000,2.000,0.000
12/7/2007,0.228,0.120,241.320,1.000,0.000,0.000,0.000
15/8/2010,0.160,0.000,243.760,0.600,0.000,0.000,1.000
9/8/2010,0.402,0.336,239.400,2.200,0.000,1.000,0.000
24/10/2009,1.720,0.194,240.720,7.200,1.000,0.000,18.000
4/9/2008,1.530,0.000,240.060,6.400,0.000,0.000,22.000
24/3/2008,1.846,0.062,244.910,7.600,0.000,0.000,0.000
10/11/2007,0.272,0.000,244.450,1.000,0.000,0.000,0.000
26/10/2010,0.324,0.080,241.510,1.400,0.000,1.000,1.000
20/9/2010,0.428,0.188,239.940,2.000,0.000,1.000,0.000
31/10/2010,1.628,0.326,248.220,6.600,0.000,1.000,19.000
24/8/2009,1.392,0.222,239.390,5.800,0.000,0.000,18.000
29/11/2009,1.596,0.246,243.380,6.600,0.000,0.000,19.000
8/12/2008,0.332,0.092,246.780,1.400,0.000,0.000,0.000
7/12/2008,4.256,0.212,235.480,18.200,0.000,2.000,17.000
2/10/2007,5.876,0.114,231.980,25.200,0.000,72.000,16.000
5/2/2008,4.260,0.374,236.850,18.000,0.000,36.000,0.000
7/4/2009,1.388,0.148,243.960,5.600,1.000,1.000,0.000
11/10/2008,1.384,0.000,237.140,5.800,0.000,0.000,18.000
3/6/2008,1.486,0.100,232.300,6.400,0.000,0.000,21.000
14/8/2007,0.200,0.134,239.280,1.000,0.000,0.000,0.000
13/1/2007,0.286,0.130,243.090,1.200,0.000,0.000,0.000
16/1/2009,0.818,0.092,243.180,3.600,0.000,0.000,0.000
10/9/2007,0.126,0.000,239.300,0.600,0.000,0.000,0.000
19/12/2006,0.334,0.126,246.290,1.400,0.000,2.000,0.000
3/6/2010,0.770,0.158,240.610,3.200,0.000,0.000,10.000
29/5/2010,4.138,0.254,233.360,18.000,16.000,0.000,17.000
11/3/2007,2.364,0.050,242.370,9.600,0.000,0.000,0.000
23/11/2008,0.812,0.000,240.300,3.400,0.000,1.000,0.000
3/10/2007,1.460,0.120,238.280,6.400,0.000,19.000,0.000
9/1/2010,2.140,0.590,240.450,9.200,0.000,0.000,0.000
7/3/2010,0.538,0.110,245.580,2.200,0.000,0.000,1.000
29/7/2007,0.196,0.122,237.390,1.000,0.000,0.000,0.000
2/11/2007,0.208,0.000,244.060,0.800,0.000,0.000,0.000
2/11/2007,3.936,0.152,235.450,16.600,37.000,1.000,17.000
20/9/2008,0.226,0.110,240.320,1.000,0.000,0.000,1.000
17/4/2008,0.264,0.000,240.400,1.200,0.000,0.000,0.000
1/9/2008,1.520,0.178,238.190,6.400,0.000,1.000,18.000
7/9/2010,2.038,0.102,240.200,8.400,0.000,0.000,18.000
19/6/2010,1.446,0.108,240.460,6.000,1.000,1.000,19.000
17/6/2008,0.292,0.088,241.230,1.200,0.000,0.000,1.000
8/7/2007,0.322,0.118,243.650,1.400,0.000,0.000,0.000
27/4/2009,1.614,0.000,239.050,6.800,1.000,0.000,18.000
11/12/2009,0.880,0.122,245.800,3.600,0.000,0.000,1.000
6/5/2007,2.284,0.204,233.140,9.800,0.000,1.000,17.000
27/10/2010,0.372,0.094,245.830,1.600,0.000,0.000,0.000
30/7/2010,0.154,0.000,240.640,0.600,0.000,0.000,1.000
13/10/2007,0.222,0.000,242.320,1.000,0.000,0.000,0.000
12/10/2007,1.952,0.000,237.610,8.200,0.000,0.000,17.000
17/4/2007,0.186,0.000,244.290,0.800,0.000,0.000,0.000
5/8/2007,0.260,0.220,235.640,1.400,0.000,0.000,0.000
1/9/2009,0.244,0.058,242.420,1.000,0.000,0.000,1.000
3/11/2010,0.300,0.000,246.480,1.400,0.000,0.000,1.000
17/4/2009,0.314,0.000,240.060,1.400,0.000,0.000,0.000
16/8/2010,0.256,0.074,242.310,1.200,0.000,0.000,1.000
25/5/2010,0.380,0.194,240.790,1.800,0.000,1.000,1.000
13/4/2008,0.268,0.000,243.380,1.000,0.000,0.000,1.000
5/5/2010,0.778,0.078,236.490,3.200,0.000,0.000,1.000
21/11/2007,0.244,0.000,243.540,1.000,0.000,0.000,0.000
19/7/2008,0.332,0.218,239.820,1.600,0.000,0.000,1.000
1/9/2010,0.270,0.098,240.860,1.200,0.000,0.000,0.000
6/6/2008,0.998,0.074,239.690,4.200,0.000,0.000,11.000
17/5/2009,0.590,0.196,238.960,2.800,0.000,2.000,1.000
17/4/2009,0.318,0.000,242.520,1.400,0.000,0.000,0.000
4/6/2007,0.340,0.168,234.990,1.600,0.000,1.000,0.000
31/12/2008,0.396,0.214,247.000,1.800,0.000,0.000,0.000
15/1/2008,1.968,0.134,237.200,8.400,0.000,1.000,0.000
2/9/2008,0.266,0.116,242.380,1.200,0.000,0.000,1.000
15/10/2010,1.706,0.070,240.120,7.000,0.000,0.000,18.000
15/9/2007,0.662,0.368,238.980,3.200,0.000,1.000,0.000
5/4/2008,0.268,0.000,242.810,1.200,0.000,0.000,0.000
31/1/2009,0.310,0.074,245.990,1.200,0.000,2.000,0.000
28/3/2008,5.140,0.356,236.170,21.800,0.000,36.000,17.000
14/9/2007,0.276,0.000,242.000,1.400,0.000,0.000,0.000
21/12/2007,1.356,0.086,238.920,5.600,0.000,0.000,18.000
8/1/2010,2.318,0.000,241.530,9.600,0.000,0.000,19.000
22/11/2010,1.438,0.048,235.950,6.000,0.000,1.000,0.000
31/8/2010,1.932,0.000,239.980,8.000,0.000,0.000,18.000
9/4/2010,0.306,0.076,243.600,1.200,0.000,0.000,1.000
23/2/2009,0.718,0.000,244.470,3.000,0.000,0.000,0.000
28/9/2009,0.220,0.120,241.530,1.000,0.000,0.000,1.000
12/6/2009,0.304,0.000,242.430,1.200,0.000,0.000,1.000
1/11/2007,0.202,0.000,240.940,0.800,0.000,0.000,0.000
22/11/2007,3.784,0.450,236.070,16.000,0.000,0.000,0.000
1/2/2007,2.980,0.482,236.670,12.600,1.000,2.000,18.000
29/5/2010,3.316,0.352,235.530,14.000,0.000,0.000,18.000
7/7/2010,0.254,0.088,243.930,1.000,0.000,2.000,0.000
6/3/2008,1.276,0.000,241.960,5.200,0.000,0.000,0.000
18/4/2010,0.350,0.074,242.200,1.400,0.000,0.000,1.000
2/10/2010,1.588,0.076,242.850,6.400,0.000,0.000,19.000
7/5/2009,0.354,0.112,243.120,1.400,0.000,0.000,1.000
23/9/2008,0.180,0.000,240.840,0.800,0.000,0.000,1.000
8/3/2008,0.298,0.000,241.720,1.200,0.000,0.000,0.000
